month,partner,industrial production,industrial production_millions,log_industrial production_millions,IIP,log_IIP,,,raw,check (col. c - col. m),,industrial production_millions,check (col. d - col. m),,log_industrial production_millions,check (col. e - col. q)
2019M10,THA,12843177065,12843.17707,9.460567982,1.000563438,0.000563279,,,"12,843,177,065",0,,12843.17707,0,,9.460567982,0
2019M11,THA,12661831146,12661.83115,9.446347326,0.986435462,-0.013657377,,,"12,661,831,146",0,,12661.83115,0,,9.446347326,0
2019M12,THA,12946803305,12946.8033,9.468604188,1.008636566,0.008599484,,,"12,946,803,305",0,,12946.8033,0,,9.468604188,0
2008M01,VNM,2684666804,2684.666804,7.895311904,0.987792954,-0.012282164,,,"2,684,666,804",0,,2684.666804,0,,7.895311904,0
2008M02,VNM,2624798163,2624.798163,7.872759282,0.965764961,-0.034834786,,,"2,624,798,163",0,,2624.798163,0,,7.872759282,0
2008M03,VNM,2634043474,2634.043474,7.876275387,0.969166669,-0.031318681,,,"2,634,043,474",0,,2634.043474,0,,7.876275387,0
2008M04,VNM,2631945628,2631.945628,7.875478634,0.96839479,-0.032115434,,,"2,631,945,628",0,,2631.945628,0,,7.875478634,0
2008M05,VNM,2698156692,2698.156692,7.900324112,0.992756406,-0.007269956,,,"2,698,156,692",0,,2698.156692,0,,7.900324112,0
2008M06,VNM,2661557524,2661.557524,7.886666766,0.979290154,-0.020927302,,,"2,661,557,524",0,,2661.557524,0,,7.886666766,0
2008M07,VNM,2621181857,2621.181857,7.871380586,0.964434382,-0.036213483,,,"2,621,181,857",0,,2621.181857,0,,7.871380586,0
2008M08,VNM,2576763428,2576.763428,7.854289405,0.94809112,-0.053304663,,,"2,576,763,428",0,,2576.763428,0,,7.854289405,0
2008M09,VNM,2567526047,2567.526047,7.850698087,0.94469233,-0.056895981,,,"2,567,526,047",0,,2567.526047,0,,7.850698087,0
2008M10,VNM,2456746016,2456.746016,7.806592995,0.903932063,-0.101001073,,,"2,456,746,016",0,,2456.746016,0,,7.806592995,0
2008M11,VNM,2606298949,2606.298949,7.865686467,0.958958383,-0.041907601,,,"2,606,298,949",0,,2606.298949,0,,7.865686467,0
2008M12,VNM,2580447215,2580.447215,7.855718002,0.949446528,-0.051876066,,,"2,580,447,215",0,,2580.447215,0,,7.855718002,0
2009M01,VNM,2215325292,2215.325292,7.70315453,0.815104023,-0.204439538,,,"2,215,325,292",0,,2215.325292,0,,7.70315453,0
2009M02,VNM,2891100387,2891.100387,7.969392466,1.063747869,0.061798397,,,"2,891,100,387",0,,2891.100387,0,,7.969392466,0
2009M03,VNM,2625533522,2625.533522,7.873039401,0.966035528,-0.034554667,,,"2,625,533,522",0,,2625.533522,0,,7.873039401,0
2009M04,VNM,2644972922,2644.972922,7.880416107,0.973188036,-0.027177961,,,"2,644,972,922",0,,2644.972922,0,,7.880416107,0
2009M05,VNM,2647321598,2647.321598,7.88130369,0.974052205,-0.026290378,,,"2,647,321,598",0,,2647.321598,0,,7.88130369,0
2009M06,VNM,2708541465,2708.541465,7.904165564,0.996577367,-0.003428504,,,"2,708,541,465",0,,2708.541465,0,,7.904165564,0
2009M07,VNM,2745082114,2745.082114,7.917566267,1.010022087,0.009972199,,,"2,745,082,114",0,,2745.082114,0,,7.917566267,0
2009M08,VNM,2734444833,2734.444833,7.913683708,1.00610822,0.00608964,,,"2,734,444,833",0,,2734.444833,0,,7.913683708,0
2009M09,VNM,2796684432,2796.684432,7.936189863,1.02900858,0.028595795,,,"2,796,684,432",0,,2796.684432,0,,7.936189863,0
2009M10,VNM,2773262220,2773.26222,7.927779603,1.020390641,0.020185535,,,"2,773,262,220",0,,2773.26222,0,,7.927779603,0
2009M11,VNM,2779473834,2779.473834,7.93001692,1.022676134,0.022422852,,,"2,779,473,834",0,,2779.473834,0,,7.93001692,0
2009M12,VNM,2840746435,2840.746435,7.951822126,1.045220698,0.044228058,,,"2,840,746,435",0,,2840.746435,0,,7.951822126,0
2010M01,VNM,3104255552,3104.255552,8.040529208,1.142175914,0.13293514,,,"3,104,255,552",0,,3104.255552,0,,8.040529208,0
2010M02,VNM,2866779541,2866.779541,7.960944567,1.054799287,0.053350499,,,"2,866,779,541",0,,2866.779541,0,,7.960944567,0
2010M03,VNM,2926821003,2926.821003,7.981672131,1.076890868,0.074078063,,,"2,926,821,003",0,,2926.821003,0,,7.981672131,0
2010M04,VNM,2954951388,2954.951388,7.991237479,1.087241126,0.083643411,,,"2,954,951,388",0,,2954.951388,0,,7.991237479,0
2010M05,VNM,2958920394,2958.920394,7.992579749,1.088701477,0.084985681,,,"2,958,920,394",0,,2958.920394,0,,7.992579749,0
2010M06,VNM,3001613244,3001.613244,8.006905171,1.104409831,0.099311103,,,"3,001,613,244",0,,3001.613244,0,,8.006905171,0
2010M07,VNM,3073993617,3073.993617,8.030732848,1.131041375,0.12313878,,,"3,073,993,617",0,,3073.993617,0,,8.030732848,0
2010M08,VNM,3064367965,3064.367965,8.027596617,1.127499725,0.120002549,,,"3,064,367,965",0,,3064.367965,0,,8.027596617,0
2010M09,VNM,3023373459,3023.373459,8.014128526,1.112416258,0.106534458,,,"3,023,373,459",0,,3023.373459,0,,8.014128526,0
2010M10,VNM,3158687462,3158.687462,8.05791186,1.162203523,0.150317792,,,"3,158,687,462",0,,3158.687462,0,,8.05791186,0
2010M11,VNM,3125648794,3125.648794,8.047397155,1.150047317,0.139803087,,,"3,125,648,794",0,,3125.648794,0,,8.047397155,0
2010M12,VNM,3132051836,3132.051836,8.049443607,1.152403244,0.141849539,,,"3,132,051,836",0,,3132.051836,0,,8.049443607,0
2011M01,VNM,3370390485,3370.390485,8.122783888,1.240097269,0.215189819,,,"3,370,390,485",0,,3370.390485,0,,8.122783888,0
2011M02,VNM,3343266263,3343.266263,8.114703531,1.230117217,0.207109463,,,"3,343,266,263",0,,3343.266263,0,,8.114703531,0
2011M03,VNM,3282179757,3282.179757,8.096263041,1.207641124,0.188668973,,,"3,282,179,757",0,,3282.179757,0,,8.096263041,0
2011M04,VNM,3319669939,3319.669939,8.107620641,1.221435215,0.200026573,,,"3,319,669,939",0,,3319.669939,0,,8.107620641,0
2011M05,VNM,3299706660,3299.70666,8.101588852,1.214089951,0.193994784,,,"3,299,706,659",-1,,3299.706659,0,,8.101588852,0
2011M06,VNM,3344662913,3344.662913,8.115121194,1.230631098,0.207527126,,,"3,344,662,913",0,,3344.662913,0,,8.115121194,0
2011M07,VNM,3253992651,3253.992651,8.087638029,1.197269995,0.180043961,,,"3,253,992,651",0,,3253.992651,0,,8.087638029,0
2011M08,VNM,3299776386,3299.776386,8.101609983,1.214115606,0.194015915,,,"3,299,776,386",0,,3299.776386,0,,8.101609983,0
2011M09,VNM,3310297838,3310.297838,8.104793445,1.217986856,0.197199377,,,"3,310,297,838",0,,3310.297838,0,,8.104793445,0
2011M10,VNM,3253478192,3253.478192,8.087479916,1.197080706,0.179885848,,,"3,253,478,192",0,,3253.478192,0,,8.087479916,0
2011M11,VNM,3296764638,3296.764638,8.100696854,1.213007467,0.193102786,,,"3,296,764,638",0,,3296.764638,0,,8.100696854,0
2011M12,VNM,3394668615,3394.668615,8.129961426,1.249030134,0.222367357,,,"3,394,668,615",0,,3394.668615,0,,8.129961426,0
2012M01,VNM,2757384355,2757.384355,7.922037812,1.014548559,0.014443744,,,"2,757,384,355",0,,2757.384355,0,,7.922037812,0
2012M02,VNM,3949601348,3949.601348,8.281369928,1.453211391,0.37377586,,,"3,949,601,348",0,,3949.601348,0,,8.281369928,0
2012M03,VNM,3496756316,3496.756316,8.159591051,1.286592155,0.251996983,,,"3,496,756,316",0,,3496.756316,0,,8.159591051,0
2012M04,VNM,3362006228,3362.006228,8.120293166,1.237012376,0.212699098,,,"3,362,006,228",0,,3362.006228,0,,8.120293166,0
2012M05,VNM,3415016393,3415.016393,8.135937572,1.25651687,0.228343504,,,"3,415,016,393",0,,3415.016393,0,,8.135937572,0
2012M06,VNM,3286008278,3286.008278,8.097428818,1.209049785,0.18983475,,,"3,286,008,278",0,,3286.008278,0,,8.097428818,0
2012M07,VNM,3276109767,3276.109767,8.094411951,1.205407739,0.186817883,,,"3,276,109,767",0,,3276.109767,0,,8.094411951,0
2012M08,VNM,3270499075,3270.499075,8.092697875,1.203343348,0.185103806,,,"3,270,499,075",0,,3270.499075,0,,8.092697875,0
2012M09,VNM,3219492325,3219.492325,8.076978963,1.184575989,0.169384895,,,"3,219,492,325",0,,3219.492325,0,,8.076978963,0
2012M10,VNM,3249739178,3249.739178,8.086330019,1.195704978,0.178735951,,,"3,249,739,178",0,,3249.739178,0,,8.086330019,0
2012M11,VNM,3404401961,3404.401961,8.132824568,1.252611409,0.2252305,,,"3,404,401,961",0,,3404.401961,0,,8.132824568,0
2012M12,VNM,3406234602,3406.234602,8.133362738,1.253285709,0.22576867,,,"3,406,234,602",0,,3406.234602,0,,8.133362738,0
2013M01,VNM,2274637958,2274.637958,7.729576179,0.836927452,-0.178017889,,,"2,274,637,958",0,,2274.637958,0,,7.729576179,0
2013M02,VNM,1960935214,1960.935214,7.581176788,0.721504056,-0.32641728,,,"1,960,935,214",0,,1960.935214,0,,7.581176788,0
2013M03,VNM,2208498831,2208.498831,7.700068301,0.812592304,-0.207525766,,,"2,208,498,830",-1,,2208.49883,0,,7.700068301,0
2013M04,VNM,2213464667,2213.464667,7.70231429,0.814419427,-0.205279779,,,"2,213,464,667",0,,2213.464667,0,,7.70231429,0
2013M05,VNM,2209215152,2209.215152,7.700392596,0.812855866,-0.207201472,,,"2,209,215,152",0,,2209.215152,0,,7.700392596,0
2013M06,VNM,2183640038,2183.640038,7.688748505,0.803445791,-0.218845563,,,"2,183,640,038",0,,2183.640038,0,,7.688748505,0
2013M07,VNM,2205004889,2205.004889,7.698485005,0.811306747,-0.209109063,,,"2,205,004,889",0,,2205.004889,0,,7.698485005,0
2013M08,VNM,2208229494,2208.229494,7.699946339,0.812493204,-0.207647729,,,"2,208,229,494",0,,2208.229494,0,,7.699946339,0
2013M09,VNM,2160925386,2160.925386,7.678291828,0.79508819,-0.22930224,,,"2,160,925,386",0,,2160.925386,0,,7.678291828,0
2013M10,VNM,2159055609,2159.055609,7.677426187,0.794400227,-0.230167881,,,"2,159,055,609",0,,2159.055609,0,,7.677426187,0
2013M11,VNM,2197064319,2197.064319,7.694877348,0.808385104,-0.21271672,,,"2,197,064,319",0,,2197.064319,0,,7.694877348,0
2013M12,VNM,2221469548,2221.469548,7.705924215,0.817364733,-0.201669854,,,"2,221,469,548",0,,2221.469548,0,,7.705924215,0
2014M01,VNM,2289258652,2289.258652,7.735983312,0.842306972,-0.171610757,,,"2,289,258,652",0,,2289.258652,0,,7.735983312,0
2014M02,VNM,2422261619,2422.261619,7.792456936,0.891243917,-0.115137132,,,"2,422,261,619",0,,2422.261619,0,,7.792456936,0
2014M03,VNM,2379389275,2379.389275,7.774599126,0.875469521,-0.132994942,,,"2,379,389,275",0,,2379.389275,0,,7.774599126,0
2014M04,VNM,2481769970,2481.76997,7.816727282,0.913139346,-0.090866786,,,"2,481,769,970",0,,2481.76997,0,,7.816727282,0
2014M05,VNM,2399611401,2399.611401,7.783062087,0.882910024,-0.124531981,,,"2,399,611,401",0,,2399.611401,0,,7.783062087,0
2014M06,VNM,2433320306,2433.320306,7.797011985,0.895312837,-0.110582083,,,"2,433,320,306",0,,2433.320306,0,,7.797011985,0
2014M07,VNM,2383356762,2383.356762,7.776265177,0.876929313,-0.131328891,,,"2,383,356,762",0,,2383.356762,0,,7.776265177,0
2014M08,VNM,2377587584,2377.587584,7.773841632,0.874806609,-0.133752436,,,"2,377,587,584",0,,2377.587584,0,,7.773841632,0
2014M09,VNM,2383013927,2383.013927,7.776121321,0.876803171,-0.131472747,,,"2,383,013,927",0,,2383.013927,0,,7.776121321,0
2014M10,VNM,2392378423,2392.378423,7.780043306,0.880248732,-0.127550762,,,"2,392,378,423",0,,2392.378423,0,,7.780043306,0
2014M11,VNM,2440835728,2440.835728,7.800095771,0.898078052,-0.107498297,,,"2,440,835,728",0,,2440.835728,0,,7.800095771,0
2014M12,VNM,2523517513,2523.517513,7.833409046,0.928499885,-0.074185022,,,"2,523,517,513",0,,2523.517513,0,,7.833409046,0
2015M01,VNM,2774907343,2774.907343,7.928372636,1.020995945,0.020778568,,,"2,774,907,343.48",0,,2774.907343,0,,7.928372636,0
2015M02,VNM,2555333815,2555.333815,7.845938146,0.940206335,-0.061655922,,,"2,555,333,815.28",0,,2555.333815,0,,7.845938146,0
2015M03,VNM,2654432681,2654.432681,7.883986231,0.976668648,-0.023607837,,,"2,654,432,681.14",0,,2654.432681,0,,7.883986231,0
2015M04,VNM,2670234396,2670.234396,7.889921536,0.982482712,-0.017672532,,,"2,670,234,396.29",0,,2670.234396,0,,7.889921536,0
2015M05,VNM,2694155521,2694.155521,7.898840084,0.99128422,-0.008753984,,,"2,694,155,521.32",0,,2694.155521,0,,7.898840084,0
2015M06,VNM,2709375083,2709.375083,7.904473291,0.996884087,-0.003120777,,,"2,709,375,083.17",0,,2709.375083,0,,7.904473291,0
2015M07,VNM,2746089853,2746.089853,7.917933307,1.010392874,0.010339239,,,"2,746,089,853.28",0,,2746.089853,0,,7.917933307,0
2015M08,VNM,2655476211,2655.476211,7.884379282,0.977052603,-0.023214787,,,"2,655,476,211.33",0,,2655.476211,0,,7.884379282,0
2015M09,VNM,2735646424,2735.646424,7.914123039,1.006550331,0.006528971,,,"2,735,646,424.17",0,,2735.646424,0,,7.914123039,0
2015M10,VNM,2732539425,2732.539425,7.912986648,1.005407146,0.00539258,,,"2,732,539,424.96",0,,2732.539425,0,,7.912986648,0
2015M11,VNM,2771333644,2771.333644,7.927083943,1.019681043,0.019489875,,,"2,771,333,643.81",0,,2771.333644,0,,7.927083943,0
2015M12,VNM,2914599370,2914.59937,7.977487652,1.072394055,0.069893584,,,"2,914,599,369.74",0,,2914.59937,0,,7.977487652,0
2016M01,VNM,3435855783,3435.855783,8.14202131,1.264184489,0.234427242,,,"3,435,855,783",0,,3435.855783,0,,8.14202131,0
2016M02,VNM,3183207779,3183.207779,8.065644703,1.171225498,0.158050635,,,"3,183,207,779",0,,3183.207779,0,,8.065644703,0
2016M03,VNM,3373771943,3373.771943,8.123786668,1.241341439,0.2161926,,,"3,373,771,943",0,,3373.771943,0,,8.123786668,0
2016M04,VNM,3347029594,3347.029594,8.115828543,1.231501892,0.208234475,,,"3,347,029,594",0,,3347.029594,0,,8.115828543,0
2016M05,VNM,3326893012,3326.893012,8.109794118,1.224092863,0.20220005,,,"3,326,893,012",0,,3326.893012,0,,8.109794118,0
2016M06,VNM,3401603837,3401.603837,8.132002316,1.251581871,0.224408248,,,"3,401,603,837",0,,3401.603837,0,,8.132002316,0
2016M07,VNM,3365272450,3365.27245,8.121264205,1.238214146,0.213670137,,,"3,365,272,450",0,,3365.27245,0,,8.121264205,0
2016M08,VNM,3295681015,3295.681015,8.100368107,1.21260876,0.192774039,,,"3,295,681,015",0,,3295.681015,0,,8.100368107,0
2016M09,VNM,3294690904,3294.690904,8.100067635,1.21224446,0.192473567,,,"3,294,690,904",0,,3294.690904,0,,8.100067635,0
2016M10,VNM,3279374720,3279.37472,8.095408049,1.206609042,0.187813981,,,"3,279,374,720",0,,3279.37472,0,,8.095408049,0
2016M11,VNM,3284381862,3284.381862,8.096933743,1.208451364,0.189339675,,,"3,284,381,862",0,,3284.381862,0,,8.096933743,0
2016M12,VNM,3425320293,3425.320293,8.138950263,1.260308074,0.231356194,,,"3,425,320,293",0,,3425.320293,0,,8.138950263,0
2017M01,VNM,2022573984,2022.573984,7.612126229,0.744183348,-0.295467839,,,"2,022,573,984",0,,2022.573984,0,,7.612126229,0
2017M02,VNM,2216489708,2216.489708,7.703680011,0.815532457,-0.203914057,,,"2,216,489,708",0,,2216.489708,0,,7.703680011,0
2017M03,VNM,2223258744,2223.258744,7.706729301,0.818023048,-0.200864767,,,"2,223,258,744",0,,2223.258744,0,,7.706729301,0
2017M04,VNM,2182634051,2182.634051,7.688287707,0.803075649,-0.219306361,,,"2,182,634,051",0,,2182.634051,0,,7.688287707,0
2017M05,VNM,2240474072,2240.474072,7.714442762,0.824357234,-0.193151306,,,"2,240,474,072",0,,2240.474072,0,,7.714442762,0
2017M06,VNM,2139602024,2139.602024,7.668375121,0.787242499,-0.239218947,,,"2,139,602,024",0,,2139.602024,0,,7.668375121,0
2017M07,VNM,2110824871,2110.824871,7.654834084,0.776654269,-0.252759984,,,"2,110,824,871",0,,2110.824871,0,,7.654834084,0
2017M08,VNM,2196423004,2196.423004,7.694585409,0.808149139,-0.213008659,,,"2,196,423,004",0,,2196.423004,0,,7.694585409,0
2017M09,VNM,2210056844,2210.056844,7.700773515,0.813165557,-0.206820553,,,"2,210,056,844",0,,2210.056844,0,,7.700773515,0
2017M10,VNM,2223192534,2223.192534,7.70669952,0.817998687,-0.200894548,,,"2,223,192,534",0,,2223.192534,0,,7.70669952,0
2017M11,VNM,2268973773,2268.973773,7.727082926,0.834843379,-0.180511142,,,"2,268,973,773",0,,2268.973773,0,,7.727082926,0
2017M12,VNM,2239620169,2239.620169,7.714061563,0.82404305,-0.193532505,,,"2,239,620,169",0,,2239.620169,0,,7.714061563,0
2018M01,VNM,2466172039,2466.172039,7.810422446,0.907400263,-0.097171622,,,"2,466,172,039",0,,2466.172039,0,,7.810422446,0
2018M02,VNM,2399197840,2399.19784,7.782889727,0.882757859,-0.124704341,,,"2,399,197,839",-1,,2399.197839,0,,7.782889727,0
2018M03,VNM,2415281944,2415.281944,7.789571306,0.888675824,-0.118022762,,,"2,415,281,944",0,,2415.281944,0,,7.789571306,0
2018M04,VNM,2401760172,2401.760172,7.783957153,0.883700641,-0.123636916,,,"2,401,760,172",0,,2401.760172,0,,7.783957153,0
2018M05,VNM,2410282327,2410.282327,7.787499168,0.886836272,-0.1200949,,,"2,410,282,327",0,,2410.282327,0,,7.787499168,0
2018M06,VNM,2418485926,2418.485926,7.790896973,0.889854694,-0.116697095,,,"2,418,485,926",0,,2418.485926,0,,7.790896973,0
2018M07,VNM,2417324947,2417.324947,7.790416814,0.889427524,-0.117177254,,,"2,417,324,947",0,,2417.324947,0,,7.790416814,0
2018M08,VNM,2427839011,2427.839011,7.794756845,0.893296056,-0.112837223,,,"2,427,839,011",0,,2427.839011,0,,7.794756845,0
2018M09,VNM,2402005392,2402.005392,7.784059247,0.883790867,-0.123534821,,,"2,402,005,392",0,,2402.005392,0,,7.784059247,0
2018M10,VNM,2389592353,2389.592353,7.778878067,0.879223628,-0.128716001,,,"2,389,592,353",0,,2389.592353,0,,7.778878067,0
2018M11,VNM,2474681260,2474.68126,7.813866883,0.910531135,-0.093727185,,,"2,474,681,260",0,,2474.68126,0,,7.813866883,0
2018M12,VNM,2523751700,2523.7517,7.833501843,0.928586051,-0.074092225,,,"2,523,751,700",0,,2523.7517,0,,7.833501843,0
2019M01,VNM,2613021534,2613.021534,7.868262507,0.961431882,-0.039331562,,,"2,613,021,534",0,,2613.021534,0,,7.868262507,0
2019M02,VNM,2554413903,2554.413903,7.845578084,0.939867864,-0.062015984,,,"2,554,413,903",0,,2554.413903,0,,7.845578084,0
2019M03,VNM,2563273649,2563.273649,7.84904049,0.943127708,-0.058553578,,,"2,563,273,649",0,,2563.273649,0,,7.84904049,0
2019M04,VNM,2592675593,2592.675593,7.860445669,0.953945822,-0.047148399,,,"2,592,675,593",0,,2592.675593,0,,7.860445669,0
2019M05,VNM,2614998731,2614.998731,7.869018891,0.96215937,-0.038575177,,,"2,614,998,731",0,,2614.998731,0,,7.869018891,0
2019M06,VNM,2553050868,2553.050868,7.845044342,0.93936635,-0.062549726,,,"2,553,050,868",0,,2553.050868,0,,7.845044342,0
2019M07,VNM,2646284848,2646.284848,7.880911991,0.973670745,-0.026682077,,,"2,646,284,848",0,,2646.284848,0,,7.880911991,0
2019M08,VNM,2664344627,2664.344627,7.887713388,0.980315637,-0.01988068,,,"2,664,344,627",0,,2664.344627,0,,7.887713388,0
2019M09,VNM,2651115816,2651.115816,7.882735893,0.975448245,-0.024858175,,,"2,651,115,816",0,,2651.115816,0,,7.882735893,0
2019M10,VNM,2619390534,2619.390534,7.870696949,0.963775284,-0.036897119,,,"2,619,390,534",0,,2619.390534,0,,7.870696949,0
2019M11,VNM,2529893826,2529.893826,7.835932615,0.930845977,-0.071661453,,,"2,529,893,826",0,,2529.893826,0,,7.835932615,0
2019M12,VNM,2497811498,2497.811498,7.823170227,0.919041646,-0.084423841,,,"2,497,811,498",0,,2497.811498,0,,7.823170227,0
2000M01,CHN,61038398961,61038.39896,11.01925844,0.155564784,-1.860693019,,,"61,038,398,961",0,,61038.39896,0,,11.01925844,0
2000M02,CHN,61496350351,61496.35035,11.02673311,0.156731936,-1.853218347,,,"61,496,350,351",0,,61496.35035,0,,11.02673311,0
2000M03,CHN,61607430323,61607.43032,11.02853776,0.157015039,-1.85141369,,,"61,607,430,323",0,,61607.43032,0,,11.02853776,0
2000M04,CHN,62219013634,62219.01363,11.03841592,0.158573743,-1.841535537,,,"62,219,013,634",0,,62219.01363,0,,11.03841592,0
2000M05,CHN,62909815101,62909.8151,11.04945747,0.160334346,-1.830493981,,,"62,909,815,101",0,,62909.8151,0,,11.04945747,0
2000M06,CHN,63579242538,63579.24254,11.06004232,0.162040474,-1.819909134,,,"63,579,242,538",0,,63579.24254,0,,11.06004232,0
2000M07,CHN,64623924918,64623.92492,11.07633998,0.164702991,-1.803611479,,,"64,623,924,918",0,,64623.92492,0,,11.07633998,0
2000M08,CHN,65259725508,65259.72551,11.08613036,0.166323417,-1.793821091,,,"65,259,725,508",0,,65259.72551,0,,11.08613036,0
2000M09,CHN,65301107299,65301.1073,11.08676427,0.166428884,-1.793187183,,,"65,301,107,299",0,,65301.1073,0,,11.08676427,0
2000M10,CHN,65927287306,65927.28731,11.09630771,0.16802479,-1.783643749,,,"65,927,287,306",0,,65927.28731,0,,11.09630771,0
2000M11,CHN,66557500814,66557.50081,11.10582153,0.169630976,-1.774129928,,,"66,557,500,814",0,,66557.50081,0,,11.10582153,0
2000M12,CHN,66999699886,66999.69989,11.11244342,0.170757982,-1.767508036,,,"66,999,699,886",0,,66999.69989,0,,11.11244342,0
2001M01,CHN,67080791845,67080.79184,11.11365302,0.170964656,-1.766298435,,,"67,080,791,845",0,,67080.79184,0,,11.11365302,0
2001M02,CHN,67647476805,67647.47681,11.12206534,0.172408931,-1.75788612,,,"67,647,476,805",0,,67647.47681,0,,11.12206534,0
2001M03,CHN,68642926532,68642.92653,11.13667337,0.174945972,-1.743278086,,,"68,642,926,532",0,,68642.92653,0,,11.13667337,0
2001M04,CHN,69057858338,69057.85834,11.14269996,0.176003483,-1.737251496,,,"69,057,858,338",0,,69057.85834,0,,11.14269996,0
2001M05,CHN,69317132069,69317.13207,11.14644737,0.176664278,-1.733504084,,,"69,317,132,069",0,,69317.13207,0,,11.14644737,0
2001M06,CHN,69760015712,69760.01571,11.15281628,0.177793028,-1.727135171,,,"69,760,015,712",0,,69760.01571,0,,11.15281628,0
2001M07,CHN,69985308248,69985.30825,11.15604062,0.178367217,-1.723910838,,,"69,985,308,248",0,,69985.30825,0,,11.15604062,0
2001M08,CHN,70712356952,70712.35695,11.16637562,0.180220201,-1.713575838,,,"70,712,356,952",0,,70712.35695,0,,11.16637562,0
2001M09,CHN,71543846388,71543.84639,11.17806578,0.182339366,-1.701885678,,,"71,543,846,388",0,,71543.84639,0,,11.17806578,0
2001M10,CHN,71988487672,71988.48767,11.18426149,0.183472596,-1.695689963,,,"71,988,487,672",0,,71988.48767,0,,11.18426149,0
2001M11,CHN,72378289603,72378.2896,11.18966167,0.18446606,-1.690289789,,,"72,378,289,603",0,,72378.2896,0,,11.18966167,0
2001M12,CHN,73229394072,73229.39407,11.20135218,0.186635217,-1.678599277,,,"73,229,394,072",0,,73229.39407,0,,11.20135218,0
2002M01,CHN,74087362567,74087.36257,11.21300025,0.188821868,-1.666951204,,,"74,087,362,567",0,,74087.36257,0,,11.21300025,0
2002M02,CHN,74813763970,74813.76397,11.22275716,0.190673203,-1.657194297,,,"74,813,763,970",0,,74813.76397,0,,11.22275716,0
2002M03,CHN,75692177897,75692.1779,11.2344301,0.192911962,-1.645521351,,,"75,692,177,897",0,,75692.1779,0,,11.2344301,0
2002M04,CHN,77040057196,77040.0572,11.25208079,0.196347218,-1.627870666,,,"77,040,057,196",0,,77040.0572,0,,11.25208079,0
2002M05,CHN,78282195938,78282.19594,11.26807547,0.19951298,-1.611875981,,,"78,282,195,938",0,,78282.19594,0,,11.26807547,0
2002M06,CHN,78120631621,78120.63162,11.26600947,0.199101211,-1.613941985,,,"78,120,631,621",0,,78120.63162,0,,11.26600947,0
2002M07,CHN,79183605163,79183.60516,11.27952455,0.201810346,-1.600426904,,,"79,183,605,163",0,,79183.60516,0,,11.27952455,0
2002M08,CHN,79979708332,79979.70833,11.28952824,0.203839325,-1.590423219,,,"79,979,708,332",0,,79979.70833,0,,11.28952824,0
2002M09,CHN,81552887169,81552.88717,11.30900701,0.207848788,-1.570944444,,,"81,552,887,169",0,,81552.88717,0,,11.30900701,0
2002M10,CHN,82456241176,82456.24118,11.32002302,0.210151111,-1.559928433,,,"82,456,241,176",0,,82456.24118,0,,11.32002302,0
2002M11,CHN,83361148273,83361.14827,11.33093763,0.212457391,-1.549013823,,,"83,361,148,273",0,,83361.14827,0,,11.33093763,0
2002M12,CHN,84589214871,84589.21487,11.34556205,0.215587288,-1.534389401,,,"84,589,214,871",0,,84589.21487,0,,11.34556205,0
2003M01,CHN,86673848540,86673.84854,11.36990749,0.220900265,-1.510043969,,,"86,673,848,540",0,,86673.84854,0,,11.36990749,0
2003M02,CHN,87574836799,87574.8368,11.38024898,0.223196558,-1.49970247,,,"87,574,836,799",0,,87574.8368,0,,11.38024898,0
2003M03,CHN,87943777619,87943.77762,11.384453,0.224136854,-1.495498456,,,"87,943,777,619",0,,87943.77762,0,,11.384453,0
2003M04,CHN,88196493421,88196.49342,11.38732248,0.224780936,-1.492628971,,,"88,196,493,421",0,,88196.49342,0,,11.38732248,0
2003M05,CHN,89178195043,89178.19504,11.39839184,0.227282938,-1.481559616,,,"89,178,195,043",0,,89178.19504,0,,11.39839184,0
2003M06,CHN,90826076790,90826.07679,11.41670171,0.231482792,-1.463249742,,,"90,826,076,790",0,,90826.07679,0,,11.41670171,0
2003M07,CHN,92623171221,92623.17122,11.43629462,0.236062935,-1.443656836,,,"92,623,171,221",0,,92623.17122,0,,11.43629462,0
2003M08,CHN,93965691347,93965.69135,11.45068501,0.239484533,-1.429266446,,,"93,965,691,347",0,,93965.69135,0,,11.45068501,0
2003M09,CHN,95117882723,95117.88272,11.46287227,0.242421051,-1.417079183,,,"95,117,882,723",0,,95117.88272,0,,11.46287227,0
2003M10,CHN,96934271476,96934.27148,11.48178841,0.247050369,-1.398163041,,,"96,934,271,476",0,,96934.27148,0,,11.48178841,0
2003M11,CHN,98719386788,98719.38679,11.50003663,0.251599982,-1.379914827,,,"98,719,386,788",0,,98719.38679,0,,11.50003663,0
2003M12,CHN,"100,346,975,762",100346.9758,11.51638922,0.255748117,-1.363562238,,,"100,346,975,762",0,,100346.9758,0,,11.51638922,0
2004M01,CHN,"100,741,162,128",100741.1621,11.52030976,0.256752755,-1.3596417,,,"100,741,162,128",0,,100741.1621,0,,11.52030976,0
2004M02,CHN,"101,855,995,609",101855.9956,11.53131529,0.259594062,-1.348636168,,,"101,855,995,609",0,,101855.9956,0,,11.53131529,0
2004M03,CHN,"104,449,109,148",104449.1091,11.55645524,0.26620297,-1.323496217,,,"104,449,109,148",0,,104449.1091,0,,11.55645524,0
