GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
595290321,20161103,201611,2016,2016.8301,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,1,046,046,04,1,7.0,2,1,2,7.78761061946902,4,"Kuantan, Pahang, Malaysia",MY,MY06,3.8077,103.326,-2402944,4,"Kuantan, Pahang, Malaysia",MY,MY06,3.8077,103.326,-2402944,4,"Kuantan, Pahang, Malaysia",MY,MY06,3.8077,103.326,-2402944,20161103,http://www.4-traders.com/news/Ministry-of-Foreign-Affairs-of-People-Republ-Li-Keqiang-Holds-Talks-with-Prime-Minister-Najib-Raza--23327877/
1037403612,20220402,202204,2022,2022.2521,THAGOV,THAI,THA,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,042,042,04,1,1.9,12,2,12,5.67083236339247,4,"Maeklong, Samut Songkhram, Thailand",TH,TH54,13.4146,100.003,-3254708,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Maeklong, Samut Songkhram, Thailand",TH,TH54,13.4146,100.003,-3254708,20220402,https://www.digitaljournal.com/pr/fenjiu-enters-the-embassy-of-the-kingdom-of-thailand-in-beijing
1056575917,20220801,202208,2022,2022.5781,IDNGOV,INDONESIAN,IDN,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,040,040,04,1,1.0,12,2,12,1.86991869918699,4,"Semarang, Jawa Tengah, Indonesia",ID,ID07,-6.9932,110.42,-2696070,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Semarang, Jawa Tengah, Indonesia",ID,ID07,-6.9932,110.42,-2696070,20220801,http://www.bjreview.com/World/./202208/t20220801_800302321.html
1053263093,20220709,202207,2022,2022.5178,IDNGOV,INDONESIA,IDN,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,036,036,03,1,4.0,8,2,8,-3.2250702247191,1,Indonesia,ID,ID,-5.0,120.0,ID,4,"Wu Qian, Guizhou, China",CH,CH18,26.8,105.0,-3835110,4,"Wu Qian, Guizhou, China",CH,CH18,26.8,105.0,-3835110,20220709,http://europe.chinadaily.com.cn/a/202207/09/WS62c8bc7ca310fd2b29e6b5ee.html
594344580,20161031,201610,2016,2016.8247,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,6,1,6,-1.28617363344052,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,1,China,CH,CH,35.0,105.0,CH,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,20161031,http://www.deentv.co.za/china-still-guarding-shoal-but-filipinos-back-manila/
594279522,20161031,201610,2016,2016.8247,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,040,040,04,1,1.0,2,1,2,0.703125,5,"Lanao Del Sur, Lanao del Sur, Philippines",RP,RP35,7.91667,124.333,-2431825,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,5,"Lanao Del Sur, Lanao del Sur, Philippines",RP,RP35,7.91667,124.333,-2431825,20161031,http://www.philippinetimes.com/index.php/sid/248991933
594212420,20161031,201610,2016,2016.8247,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,194,4,194,-1.17483671595819,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,20161031,http://www.philippinetimes.com/index.php/sid/248988057
594212421,20161031,201610,2016,2016.8247,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,54,5,54,-1.24073715528992,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,20161031,http://www.philippinetimes.com/index.php/sid/248988073
594279521,20161031,201610,2016,2016.8247,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,040,040,04,1,1.0,2,1,2,-1.24888492417484,4,"Cotabato City, Cotabato, Philippines",RP,RPB8,7.22361,124.246,-2422630,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,20161031,http://www.philippinetimes.com/index.php/sid/248991929
594279523,20161031,201610,2016,2016.8247,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,040,040,04,1,1.0,2,1,2,-0.34934497816594,5,"Lanao Del Sur, Lanao del Sur, Philippines",RP,RP35,7.91667,124.333,-2431825,5,"Lanao Del Sur, Lanao del Sur, Philippines",RP,RP35,7.91667,124.333,-2431825,5,"Lanao Del Sur, Lanao del Sur, Philippines",RP,RP35,7.91667,124.333,-2431825,20161031,http://www.philippinetimes.com/index.php/sid/248991931
661165627,20170503,201705,2017,2017.337,IDNGOV,INDONESIA,IDN,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,020,020,02,1,3.0,6,1,6,-2.55591054313099,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,20170602,http://www.antaranews.com/en/news/111186/government-imposes-zero-dollar-exit-tax-on-cpo
661992542,20170605,201706,2017,2017.4247,VNMGOV,VIETNAM,VNM,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,051,051,05,1,3.4,6,1,6,-2.47093023255814,1,"Vietnam, Republic Of",VM,VM,16.0,106.0,VM,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,1,Australia,AS,AS,-27.0,133.0,AS,20170605,http://www.bluemountainsgazette.com.au/story/1833676/tony-abbott-warns-of-conflict-risk-in-south-china-sea/?cs=4063
1055320692,20220722,202207,2022,2022.5534,IDNGOV,INDONESIAN,IDN,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,1,036,036,03,1,4.0,6,1,6,2.26130653266332,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Bali, Jawa Timur, Indonesia",ID,ID08,-7.1046,112.337,10205777,20220722,https://borneobulletin.com.bn/jokowi-to-meet-with-xi-jinping/
1049025076,20220612,202206,2022,2022.4438,SGPGOVMIL,SINGAPORE,SGP,,,,,GOV,MIL,,CHNGOVMIL,CHINA,CHN,,,,,GOV,MIL,,1,040,040,04,1,1.0,1,1,1,-1.23456790123457,5,"Liaoning, Liaoning, China",CH,CH19,41.0,123.0,-1914920,1,Japan,JA,JA,36.0,138.0,JA,1,Japan,JA,JA,36.0,138.0,JA,20220612,https://www.tellerreport.com/news/2022-06-12-japan-china-defense-ministers--meeting-attempts-to-change-the-current-situation-in-the-east-china-sea-ask-china-to-control.ryWQI3EXt9.html
602219013,20161124,201611,2016,2016.8877,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,-0.54719562243502,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,4,"Republic Of China, Taiwan (general), Taiwan",TW,TW00,24.0,121.0,-2637939,4,"Republic Of China, Taiwan (general), Taiwan",TW,TW00,24.0,121.0,-2637939,20161124,https://article.wn.com/view/2016/11/24/Philippines_to_Build_New_Seaport_in_the_South_China_Sea/
1017939951,20211207,202112,2021,2021.9233,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,070,070,07,2,7.0,4,1,4,5.24590163934426,4,"Bacolod, Bacolod, Philippines",RP,RPA2,10.6677,122.953,-2409706,4,"Bacolod, Bacolod, Philippines",RP,RPA2,10.6677,122.953,-2409706,4,"Bacolod, Bacolod, Philippines",RP,RPA2,10.6677,122.953,-2409706,20211207,https://www.sunstar.com.ph/article/1915228/Bacolod/Local-News/Bacolod-gets-new-ambulance-from-Chinese-Embassy
595900498,20161104,201611,2016,2016.8329,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,057,057,05,1,8.0,2,1,2,-0.88757396449704,4,"Bintulu, Sarawak, Malaysia",MY,MY11,3.16667,113.033,-2400610,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Bintulu, Sarawak, Malaysia",MY,MY11,3.16667,113.033,-2400610,20161104,http://www.theborneopost.com/2016/11/05/samalaju-steel-plant-to-get-us3-billion-fdi-from-china/
652345402,20170503,201705,2017,2017.337,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,051,051,05,1,3.4,2,1,2,3.82165605095541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Davao City, Davao City, Philippines",RP,RPC3,7.07306,125.613,-2424066,4,"Davao City, Davao City, Philippines",RP,RPC3,7.07306,125.613,-2424066,20170503,http://www.gmanetwork.com/news/news/nation/609395/duterte-receives-chinese-president-xi-s-call-on-wednesday/story/
652509405,20170503,201705,2017,2017.337,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,051,051,05,1,3.4,2,1,2,4.52261306532663,4,"Malaca, Pangasinan, Philippines",RP,RP51,15.8334,120.378,-2436250,4,"Davao City, Davao City, Philippines",RP,RPC3,7.07306,125.613,-2424066,4,"Davao City, Davao City, Philippines",RP,RPC3,7.07306,125.613,-2424066,20170503,https://www.msn.com/en-ph/news/national/duterte-receives-chinese-president-xi-e2-80-99s-call-on-wednesday/ar-BBAGWMQ
601312768,20161122,201611,2016,2016.8822,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,5.41125541125541,1,Philippines,RP,RP,13.0,122.0,RP,1,Philippines,RP,RP,13.0,122.0,RP,4,"Lima, Lima, Peru",PE,PE15,-12.05,-77.05,-352647,20161122,http://www.4-traders.com/news/Ministry-of-Foreign-Affairs-of-People-Republ-Xi-Jinping-Meets-with-President-Rodrigo-Duterte-of-th--23438929/
601404463,20161122,201611,2016,2016.8822,PHLGOVMIL,PHILIPPINE,PHL,,,,,GOV,MIL,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,-2.05278592375366,4,"Wu Shicun, Jiangxi, China",CH,CH03,27.5847,116.944,11066595,4,"Wu Shicun, Jiangxi, China",CH,CH03,27.5847,116.944,11066595,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,20161122,http://blog.chinadaily.com.cn/thread-1875957-1-1.html
601410893,20161122,201611,2016,2016.8822,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,040,040,04,1,1.0,8,1,8,0.43010752688172,4,"Lima, Lima, Peru",PE,PE15,-12.05,-77.05,-352647,4,"Lima, Lima, Peru",PE,PE15,-12.05,-77.05,-352647,4,"Lima, Lima, Peru",PE,PE15,-12.05,-77.05,-352647,20161122,"CCTV-1, Beijing/BBC Monitoring/(c) BBC"
601313321,20161122,201611,2016,2016.8822,VNMGOV,VIETNAM,VNM,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,4.00890868596882,1,"Vietnam, Republic Of",VM,VM,16.0,106.0,VM,4,"Lima, Lima, Peru",PE,PE15,-12.05,-77.05,-352647,4,"Lima, Lima, Peru",PE,PE15,-12.05,-77.05,-352647,20161122,http://www.4-traders.com/news/Ministry-of-Foreign-Affairs-of-People-Republ-Xi-Jinping-Meets-with-President-Tran-Dai-Quang-of-Vie--23438930/
601404462,20161122,201611,2016,2016.8822,PHLGOVMIL,PHILIPPINE,PHL,,,,,GOV,MIL,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,-2.05278592375366,4,"Wu Shicun, Jiangxi, China",CH,CH03,27.5847,116.944,11066595,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,20161122,http://blog.chinadaily.com.cn/thread-1875957-1-1.html
673283072,20170715,201707,2017,2017.5342,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,180,180,18,4,-9.0,4,1,4,-0.5730659025788,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20170715,http://asianjournal.com/news/china-to-send-more-firearms-but-ph-not-entering-military-alliance/
673283071,20170715,201707,2017,2017.5342,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,180,180,18,4,-9.0,2,1,2,-0.5730659025788,1,Russia,RS,RS,60.0,100.0,RS,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,1,Russia,RS,RS,60.0,100.0,RS,20170715,http://asianjournal.com/news/china-to-send-more-firearms-but-ph-not-entering-military-alliance/
590016346,20161018,201610,2016,2016.789,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,036,036,03,1,4.0,1,1,1,-1.83150183150183,1,Russia,RS,RS,60.0,100.0,RS,1,Japan,JA,JA,36.0,138.0,JA,1,Russia,RS,RS,60.0,100.0,RS,20161018,http://us.tomonews.com/duterte-tells-u-s-the-philippines-can-do-it-alone-%E2%80%94-with-china-and-russia-s-help-3184378
636565522,20170314,201703,2017,2017.2027,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,0841,084,08,2,7.0,1,1,1,-0.85470085470086,1,United States,US,US,38.0,-97.0,US,1,United States,US,US,38.0,-97.0,US,1,United States,US,US,38.0,-97.0,US,20170314,https://www.rt.com/news/380605-duterte-china-sea-dispute/
636822018,20170314,201703,2017,2017.2027,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,0841,084,08,2,7.0,1,1,1,-1.02564102564103,4,"South China Sea, Brunei (general), Brunei",BX,BX00,15.0,115.0,-1337919,1,United States,US,US,38.0,-97.0,US,1,United States,US,US,38.0,-97.0,US,20170314,https://www.sott.net/article/345215-Duterte-orders-military-to-tell-China-that-Philippine-Sea-area-is-ours-in-a-friendly-way
583465343,20160928,201609,2016,2016.7342,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,036,036,03,1,4.0,6,1,6,-2.62096774193548,4,"Cagayan De Oro City, Cagayan de Oro, Philippines",RP,RPB2,8.48111,124.643,-2418289,4,"Cagayan De Oro City, Cagayan de Oro, Philippines",RP,RPB2,8.48111,124.643,-2418289,4,"Cagayan De Oro City, Cagayan de Oro, Philippines",RP,RPB2,8.48111,124.643,-2418289,20160928,http://magseriesusa.net/2016/09/28/philippine-envoys-china-trip-delayed-until-proper-time/
621938343,20170129,201701,2017,2017.0795,MYSGOVMED,MALAYSIA,MYS,,,,,GOV,MED,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,010,010,01,1,0.0,40,3,40,-2.2799079089281,4,"Kota Kinabalu, Sabah, Malaysia",MY,MY16,5.9749,116.072,-2404760,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Kota Kinabalu, Sabah, Malaysia",MY,MY16,5.9749,116.072,-2404760,20170129,http://www.channelnewsasia.com/news/asiapacific/three-dead-22-rescued-in-malaysia-shipwreck/3475532.html
650435597,20170427,201704,2017,2017.3205,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,057,057,05,1,8.0,42,1,42,-3.16248636859324,1,United States,US,US,38.0,-97.0,US,1,United States,US,US,38.0,-97.0,US,1,United States,US,US,38.0,-97.0,US,20170427,http://m.philstar.com/opinion/show/d80d2293ec54dd91bea0e192fad85d74?t=g9k96ph3ok4bp770ab4haitlc7
671016832,20170707,201707,2017,2017.5123,SGPGOV,LEE HSIEN LOONG,SGP,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,040,040,04,1,1.0,8,1,8,3.10394484203177,1,Singapore,SN,SN,1.3667,103.8,SN,4,"Chongqing, Chongqing, China",CH,CH33,29.5628,106.553,-1900774,4,"Chongqing, Chongqing, China",CH,CH33,29.5628,106.553,-1900774,20170707,http://www.businesstimes.com.sg:80/government-economy/pm-lee-hsien-loong-meets-chinese-president-xi-jinping-in-hamburg-ahead-of-g-20
573776847,20160829,201608,2016,2016.6548,IDNGOV,INDONESIAN,IDN,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,036,036,03,1,4.0,6,1,6,-0.589970501474926,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,20160829,http://www.antaranews.com/en/news/106461/jokowi-discusses-issues-to-be-brought-to-g20-summit-in-china
1053210781,20220708,202207,2022,2022.5151,IDNGOV,INDONESIAN,IDN,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,051,051,05,1,3.4,6,1,6,-2.06349206349206,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20220708,https://www.globaltimes.cn/page/202207/1270104.shtml
656981986,20170519,201705,2017,2017.3808,SGPGOV,SINGAPORE,SGP,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,036,036,03,1,4.0,30,3,30,0.259863160664763,1,Singapore,SN,SN,1.3667,103.8,SN,4,"Guiyang, Guizhou, China",CH,CH18,26.5833,106.717,-1907603,4,"Kiong, Jawa Timur, Indonesia",ID,ID08,-7.79633,113.47,10284958,20170519,http://news.thaivisa.com/article/3054/china-asean-agree-on-framework-for-schina-sea-code-of-conduct
657224821,20170519,201705,2017,2017.3808,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,1.54373927958834,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Guiyang, Guizhou, China",CH,CH18,26.5833,106.717,-1907603,4,"Guiyang, Guizhou, China",CH,CH18,26.5833,106.717,-1907603,20170519,http://news.xinhuanet.com/english/2017-05/19/c_136299206.htm
657568876,20170521,201705,2017,2017.3863,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,112,112,11,3,-2.0,16,2,16,-1.71302216538789,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,20170521,https://www.forbes.com/sites/anderscorr/2017/05/20/chinas-threat-of-war-against-philippines-is-baseless-scare-tactic/
657726139,20170521,201705,2017,2017.3863,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,112,112,11,3,-2.0,2,1,2,-1.27877237851662,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,20170521,http://roilogolez.blogspot.com/2017/05/chinas-threat-of-war-against.html
576728095,20160907,201609,2016,2016.6767,SGPGOV,SINGAPORE,SGP,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,071,071,07,2,7.4,6,1,6,1.80505415162455,1,Argentina,AR,AR,-34.0,-64.0,AR,1,Argentina,AR,AR,-34.0,-64.0,AR,1,Argentina,AR,AR,-34.0,-64.0,AR,20160907,http://www.domain-b.com/industry/oil_gas/20160907_consortium.html
576676381,20160907,201609,2016,2016.6767,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,1,020,020,02,1,3.0,6,1,6,-3.6231884057971,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,1,China,CH,CH,35.0,105.0,CH,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,20160907,"http://www.ynetnews.com/articles/0,7340,L-4851609,00.html"
576604140,20160907,201609,2016,2016.6767,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,-0.76103500761035,1,Cambodia,CB,CB,13.0,105.0,CB,1,China,CH,CH,35.0,105.0,CH,4,"Vientiane, (LA11), Laos",LA,LA11,17.9667,102.6,-2669740,20160907,http://www.asianews.network/content/asean-must-be-united-face-challenges-affecting-region-says-najib-27449
576626639,20160907,201609,2016,2016.6767,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,0,020,020,02,1,3.0,2,1,2,-4.59126539753639,2,"Arizona, United States",US,USAZ,33.7712,-111.388,AZ,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20160907,http://www.tbo.com/ap/national/ap-top-news-at--am-edt-ap_nationalb2a602d887422f69a8839ffc13922a5a
576626640,20160907,201609,2016,2016.6767,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,0,020,020,02,1,3.0,8,1,8,-4.59126539753639,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20160907,http://www.tbo.com/ap/national/ap-top-news-at--am-edt-ap_nationalb2a602d887422f69a8839ffc13922a5a
576693868,20160907,201609,2016,2016.6767,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,0,036,036,03,1,4.0,10,1,10,-2.31481481481481,1,Laos,LA,LA,18.0,105.0,LA,4,"South China Sea, Brunei (general), Brunei",BX,BX00,15.0,115.0,-1337919,1,Laos,LA,LA,18.0,105.0,LA,20160907,http://www.morningnewsusa.com/south-china-sea-ww3-alert-philippines-goes-china-beijing-retaliate-23103028.html
576659184,20160907,201609,2016,2016.6767,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,1,020,020,02,1,3.0,8,2,8,-2.77990944670402,4,"Vientiane, (LA11), Laos",LA,LA11,17.9667,102.6,-2669740,4,"Vientiane, (LA11), Laos",LA,LA11,17.9667,102.6,-2669740,4,"Vientiane, (LA11), Laos",LA,LA11,17.9667,102.6,-2669740,20160907,http://www.appeal-democrat.com/news/regional_news/asia/philippines-shows-photos-of-chinese-ships-in-disputed-sea/article_5141fc16-475a-59d2-b265-1d4ee56ac1e8.html
576676380,20160907,201609,2016,2016.6767,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,1,020,020,02,1,3.0,4,1,4,-3.6231884057971,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,20160907,"http://www.ynetnews.com/articles/0,7340,L-4851609,00.html"
576648945,20160907,201609,2016,2016.6767,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,1,020,020,02,1,3.0,6,1,6,-3.85232744783307,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20160907,http://www.newsradioklbj.com/news/international/philippines-shows-photos-chinese-ships-disputed-sea
576648946,20160907,201609,2016,2016.6767,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,1,020,020,02,1,3.0,6,1,6,-4.52961672473868,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20160907,http://accesswdun.com/article/2016/9/443062
603504629,20161129,201611,2016,2016.9014,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,080,080,08,2,5.0,1,1,1,-4.73684210526316,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,4,"Scarborough Shoal, Philippines (general), Philippines",RP,RP00,15.1333,117.767,-2452628,20161129,http://wtop.com/asia/2016/11/5-filipinos-missing-after-fishing-near-disputed-shoal/
